dl,fl1,fl2,fl3,kl,layer,optimizer,train_acc,train_loss,val_acc,val_loss,trainable_params
32,32,32,128,5,1,Nadam,0.9123015376922116,0.19893221450770016,0.8894723681069279,0.27634534917568737,17154
32,32,32,128,5,2,Nadam,0.909738717347119,0.21310660009802035,0.8942235559038771,0.25440025847907305,22306
32,32,32,128,5,3,Nadam,0.9101137642279792,0.21201729274292352,0.8997249312626179,0.24394881552414585,45986
64,32,32,128,5,1,RMSprop,0.9051131391423928,0.21657439708665008,0.8937234308875242,0.267927622066256,18274
64,32,32,128,5,2,RMSprop,0.9056132016502064,0.22026220042547712,0.8907226806999773,0.28156821148399713,23426
64,32,32,128,5,3,RMSprop,0.906925865710862,0.2243752686174337,0.8902225556687196,0.27900881991889603,50178
64,32,32,128,5,1,Adam,0.9133016627078384,0.19820473036853492,0.8989747436859215,0.2598975383473742,18274
64,32,32,128,5,2,Adam,0.9119889986099252,0.20650731855548166,0.8952238059812977,0.2592319130644139,23426
64,32,32,128,5,3,Adam,0.9078009751218904,0.2136496422275135,0.8974743686070529,0.2613926146679683,50178
64,32,32,128,5,1,SGD,0.8634204275310896,0.31335368909147593,0.8642160540284083,0.3207289297399177,18274
64,32,32,128,5,2,SGD,0.8642955369272147,0.3090935549444371,0.8607151788245084,0.309449072423265,23426
64,32,32,128,5,3,SGD,0.8609826228129505,0.33194780769996723,0.8617154288721192,0.3280743716671694,50178
64,32,32,128,5,1,Nadam,0.9109263658031759,0.20548750549472855,0.8922230557937507,0.2710052888768707,18274
64,32,32,128,5,2,Nadam,0.9103012876684092,0.20831513321482398,0.8922230557788459,0.2566800166753329,23426
64,32,32,128,5,3,Nadam,0.9074884360545068,0.21358127646490044,0.8932233058413614,0.2750159366394944,50178
128,32,32,128,5,1,RMSprop,0.90742592824103,0.21439584943168175,0.8982245561688446,0.2725084863489465,20514
128,32,32,128,5,2,RMSprop,0.9061132641654712,0.2228947455057175,0.889472368092023,0.29427127320637075,25666
128,32,32,128,5,3,RMSprop,0.9070508813601701,0.2234521684594148,0.8949737434507639,0.2630284585321388,58562
128,32,32,128,5,1,Adam,0.9110513814003232,0.20090583447799606,0.891722930747588,0.2699576335628201,20514
128,32,32,128,5,2,Adam,0.9111138892138,0.2085140309682979,0.8954738684820217,0.2764584136608393,25666
128,32,32,128,5,3,Adam,0.9086760845180152,0.21434959340181586,0.8919729932632171,0.2699140106686713,58562
128,32,32,128,5,1,SGD,0.8681710213553177,0.3058103628196721,0.8594648662314591,0.32841656101617434,20514
128,32,32,128,5,2,SGD,0.8634829353743724,0.3107597789200772,0.8544636159337857,0.3392864404044529,25666
128,32,32,128,5,3,SGD,0.8639829978896374,0.31422733870472425,0.8744686171691934,0.2980839183820012,58562
128,32,32,128,5,1,Nadam,0.909988748593574,0.2136425693316942,0.8887221805600412,0.2672215614856318,20514
128,32,32,128,5,2,Nadam,0.9099887485712196,0.2125162276348437,0.8942235558889723,0.2676173507511452,25666
128,32,32,128,5,3,Nadam,0.9091761469960228,0.2108395834684983,0.8907226806999773,0.270241259395793,58562
16,32,64,16,5,1,RMSprop,0.9074259282559332,0.21633066972902767,0.8974743686070529,0.26362163684731216,16594
16,32,64,16,5,2,RMSprop,0.9093011626304276,0.216257134369797,0.8887221805451363,0.2851454797916992,27410
16,32,64,16,5,3,RMSprop,0.9058007250682818,0.2211040257746271,0.8912228057163303,0.2729021381902587,31778
16,32,64,16,5,1,Adam,0.9131766470585304,0.20295225836616976,0.8862215554186569,0.2816625396388267,16594
16,32,64,16,5,2,Adam,0.9117389673709214,0.20604001638328287,0.8949737434656687,0.2585403723146177,27410
16,32,64,16,5,3,Adam,0.9119264908113516,0.2105407655832432,0.8992248062164553,0.2496691721734419,31778
16,32,64,16,5,1,SGD,0.8694836854755856,0.3026985186892072,0.8684671168090046,0.3068473979916445,16594
16,32,64,16,5,2,SGD,0.8620452556644086,0.3135983339547068,0.8589647412002012,0.3152787899465733,27410
16,32,64,16,5,3,SGD,0.8471058882211265,0.3525031617595667,0.8519629907774967,0.34151442005026783,31778
16,32,64,16,5,1,Nadam,0.9107388423552945,0.20414342730771687,0.8934733683718953,0.2652434567252705,16594
16,32,64,16,5,2,Nadam,0.9091761469960228,0.21175846277119864,0.8974743686219578,0.2648851043971129,27410
16,32,64,16,5,3,Nadam,0.9072384048080516,0.21245018019992826,0.9017254313578394,0.2485091664897528,31778
32,32,64,16,5,1,RMSprop,0.9073634204051988,0.21249292008015255,0.8952238059663927,0.26063745371414204,17154
32,32,64,16,5,2,RMSprop,0.9062382797924248,0.218260581455524,0.8929732433257326,0.2797720646874611,28482
32,32,64,16,5,3,RMSprop,0.9069883735541449,0.22110705799653108,0.8944736184195059,0.2641391506990095,32082
32,32,64,16,5,1,Adam,0.9093011626453308,0.20697437619047845,0.8979744936234059,0.2454141062456359,17154
32,32,64,16,5,2,Adam,0.9115514439081368,0.20616925710185585,0.8952238059812977,0.2574698205932017,28482
32,32,64,16,5,3,Adam,0.9086135766747326,0.21235013003833056,0.8902225556687196,0.2594156274946966,32082
16,16,64,16,5,1,RMSprop,0.8962995374198257,0.24388352672835265,0.8892223056062039,0.2673632593587447,8322
16,16,64,16,5,2,RMSprop,0.8976122015326422,0.2446665375314514,0.8882220555287833,0.27416718103761045,14274
16,16,64,16,5,3,RMSprop,0.8984248031003875,0.2521444208713223,0.8847211803099787,0.2939955529256832,18642
16,16,64,16,5,1,Adam,0.9011126390575304,0.2311364844178748,0.8934733683569904,0.25780590906251105,8322
16,16,64,16,5,2,Adam,0.8992999124890612,0.2335692336278672,0.8854713678717703,0.2678449124612043,14274
16,16,64,16,5,3,Adam,0.9013626703486948,0.23959908351359896,0.8889722430756701,0.26537022830382323,18642
16,16,64,16,5,1,SGD,0.8637954744417558,0.31139047368792744,0.8682170542933757,0.31319056487465,8322
16,16,64,16,5,2,SGD,0.8585448180799082,0.3213463383404847,0.8654663666214577,0.32046580094043897,14274
16,16,64,16,5,3,SGD,0.8528566070535301,0.3422490339574851,0.8574643661213327,0.32905196616666915,18642
16,16,64,16,5,1,Nadam,0.9049881235154394,0.22296307123531506,0.8904726181694436,0.2692994872430886,8322
16,16,64,16,5,2,Nadam,0.9015501937816732,0.2285359478990485,0.8919729932781219,0.2624614801100416,14274
16,16,64,16,5,3,Nadam,0.9002375296986629,0.2319491101415593,0.8879719930280593,0.2653834879934922,18642
32,16,64,16,5,1,RMSprop,0.8992374046532299,0.23719882383217944,0.8797199299824956,0.29776664570842154,8626
32,16,64,16,5,2,RMSprop,0.8961745217928724,0.24362937798685155,0.8877219304975256,0.2868111383157779,15346
32,16,64,16,5,3,RMSprop,0.8974871858758827,0.2444411629340785,0.8904726181694436,0.2769680005940952,18946
32,16,64,16,5,1,Adam,0.8984248030780331,0.2305366553273972,0.8862215554186569,0.27278907239720296,8626
32,16,64,16,5,2,Adam,0.9018627328490568,0.2329158818223265,0.888722180574946,0.2735086202688532,15346
32,16,64,16,5,3,Adam,0.9017377171922972,0.2361156588860609,0.8872218054811726,0.2835587492418993,18946
32,16,64,16,5,1,SGD,0.8577322165121628,0.3242675184696849,0.8622155539182819,0.32116721029071754,8626
32,16,64,16,5,2,SGD,0.8527315914265766,0.33046546658324755,0.8622155539182819,0.321094380703292,15346
32,16,64,16,5,3,SGD,0.8467308413477179,0.3493323987730593,0.8482120530430631,0.3399845096104501,18946
32,16,64,16,5,1,Nadam,0.9059257407175896,0.2183173651869766,0.8844711177943497,0.2711129503626918,8626
32,16,64,16,5,2,Nadam,0.8996749593475667,0.232324929753532,0.8972243061063289,0.2569933385662986,15346
32,16,64,16,5,3,Nadam,0.9000500062582328,0.23933936528286825,0.8904726181843484,0.2754370895780066,18946
64,16,64,16,5,1,RMSprop,0.8981747718464808,0.2379611980611048,0.8874718679818966,0.2908656122752147,9234
64,16,64,16,5,2,RMSprop,0.8961745217928724,0.2427225509875714,0.8907226806999773,0.28401212674449394,17490
64,16,64,16,5,3,RMSprop,0.8987998499588932,0.2436861200177799,0.8862215554037521,0.2829820980658141,19554
64,16,64,16,5,1,Adam,0.9031753969097126,0.2276819226372643,0.8942235559038771,0.2720077820690491,9234
64,16,64,16,5,2,Adam,0.9020502562820352,0.22989931766976265,0.8919729932632171,0.2538503728067317,17490
64,16,64,16,5,3,Adam,0.8986123265482692,0.2396189681659387,0.8862215554037521,0.274496473731563,19554
64,16,64,16,5,1,SGD,0.8589823727965996,0.3217427868264245,0.8602150537932506,0.3210134757969134,9234
64,16,64,16,5,2,SGD,0.8518564820379029,0.333541387786402,0.8594648662463639,0.3227291531296306,17490
64,16,64,16,5,3,SGD,0.8339167395999005,0.3676096882048451,0.853963490902528,0.34553893003263425,19554
64,16,64,16,5,1,Nadam,0.9019252406550818,0.228319073502258,0.8887221805600412,0.2579012084347095,9234
64,16,64,16,5,2,Nadam,0.901425178124914,0.2314267482360328,0.8892223055912991,0.2949190222827993,17490
64,16,64,16,5,3,Nadam,0.9004250531092869,0.2364016105747473,0.8907226806850724,0.2632468676166136,19554
128,16,64,16,5,1,RMSprop,0.8996749593475667,0.2345727887370204,0.8854713678568654,0.2679161070346475,10450
128,16,64,16,5,2,RMSprop,0.8983622953018139,0.24378473305049456,0.8829707427005763,0.2919597166214743,21778
128,16,64,16,5,3,RMSprop,0.8944243030304282,0.2491719426009965,0.8882220555287833,0.27914405662019603,20770
128,16,64,16,5,1,Adam,0.8996749593475667,0.2322897747380687,0.8822205551685944,0.2962849192930538,10450
128,16,64,16,5,2,Adam,0.8999249906014735,0.2347778366262249,0.8997249312477131,0.2494501881851021,21778
128,16,64,16,5,3,Adam,0.8999874984447562,0.23615979171818066,0.8869717429804486,0.27528733213295425,20770
128,16,64,16,5,1,SGD,0.8616077009700719,0.3208803504999764,0.8659664916378106,0.31895647978046354,10450
128,16,64,16,5,2,SGD,0.847293411654105,0.3429649070283445,0.8589647412151061,0.3300912996908223,21778
128,16,64,16,5,3,SGD,0.8380422552893617,0.36721725818335615,0.8467116779641946,0.3443546183230311,20770
128,16,64,16,5,1,Nadam,0.9024253031628954,0.2243968278611134,0.8927231808101037,0.26877135074147585,10450
128,16,64,16,5,2,Nadam,0.9012376546844838,0.23252405526247125,0.8919729932632171,0.25507065898986364,21778
128,16,64,16,5,3,Nadam,0.9009876234529316,0.23605331428538104,0.8909727432007013,0.2794226124513802,20770
16,16,64,32,5,1,RMSprop,0.8981747718539324,0.2373957540343919,0.8889722430905749,0.2755103016621055,8322
16,16,64,32,5,2,RMSprop,0.8962995374421803,0.2460642780087295,0.8904726181694436,0.27156630362621337,14274
16,16,64,32,5,3,RMSprop,0.8965495686737325,0.2497352365428119,0.8782195549185319,0.2839652811416717,24034
16,16,64,32,5,1,Adam,0.8989873733993232,0.23652763686331826,0.8857214303873991,0.26904301155683663,8322
16,16,64,32,5,2,Adam,0.9008001000125015,0.2324727361560509,0.8929732433257326,0.2653545053728404,14274
16,16,64,32,5,3,Adam,0.8982997874808857,0.2385322274338649,0.8812203050911741,0.2852081491198055,24034
16,16,64,32,5,1,SGD,0.8556069508465041,0.33201074028688754,0.8602150537932506,0.3257883867268921,8322
16,16,64,32,5,2,SGD,0.8553569196224033,0.32925861475914475,0.8567141785595409,0.33342672308017746,14274
16,16,64,32,5,3,SGD,0.8462932866682841,0.3464658082924957,0.8589647412002012,0.33038180459138894,24034
16,16,64,32,5,1,Nadam,0.9024253031405408,0.225809977244684,0.8854713678568654,0.2678705858726685,8322
16,16,64,32,5,2,Nadam,0.9015501937742216,0.23200256271973105,0.8877219304975256,0.27757808832518305,14274
16,16,64,32,5,3,Nadam,0.8976122015326422,0.24211911015573004,0.8832208052460151,0.2816602832661715,24034
32,16,64,32,5,1,RMSprop,0.8979872483911477,0.23675665327542605,0.8837209302623679,0.2829713203529025,8626
32,16,64,32,5,2,RMSprop,0.896049506165919,0.2454459090104832,0.8919729932632171,0.28112486437071144,15346
32,16,64,32,5,3,RMSprop,0.8985498187049864,0.24525452977769865,0.8817204301522416,0.2871930733952829,24594
32,16,64,32,5,1,Adam,0.8989873734216777,0.23228949308674815,0.8902225556538146,0.2665125341952279,8626
32,16,64,32,5,2,Adam,0.9031128891111389,0.2266129660293793,0.8867216804499148,0.2710745975535403,15346
32,16,64,32,5,3,Adam,0.9004875609525697,0.2379459119808795,0.8914728682319591,0.2634318041917711,24594
32,16,64,32,5,1,SGD,0.8599199900062013,0.3252519997846694,0.8682170542933757,0.3189781525487392,8626
32,16,64,32,5,2,SGD,0.8529191149042642,0.33058306575939195,0.8582145536533144,0.3221005852496991,15346
32,16,64,32,5,3,SGD,0.841667708463558,0.35630958206352703,0.8537134283719942,0.33694765178165786,24594
32,16,64,32,5,1,Nadam,0.9021127640731574,0.2289570325079493,0.8777194298723693,0.28988221234815004,8626
32,16,64,32,5,2,Nadam,0.902987873461831,0.22559202820293636,0.8884721180444123,0.26388919095630553,15346
32,16,64,32,5,3,Nadam,0.8977997249730723,0.23875864555216056,0.8929732433257326,0.2782375750414399,24594
64,16,64,32,5,1,RMSprop,0.8981122640106496,0.24022951948671045,0.8897224306225568,0.2627420106897595,9234
64,16,64,32,5,2,RMSprop,0.8932991623729448,0.25319916696932365,0.8887221805600412,0.2702984954750994,17490
64,16,64,32,5,3,RMSprop,0.8971121390024741,0.2479705128584493,0.8894723681069279,0.2778048447204489,25714
64,16,64,32,5,1,Adam,0.9030503812976622,0.2274396615956318,0.8834708677318341,0.27907956884738416,9234
64,16,64,32,5,2,Adam,0.9031753969022609,0.22716634375838315,0.8907226806999773,0.27629395050983424,17490
64,16,64,32,5,3,Adam,0.8999874984447562,0.2411058354484303,0.8894723681069279,0.2701070206884922,25714
64,16,64,32,5,1,SGD,0.861170146245929,0.3167495719323771,0.85696424107517,0.3211391697409273,9234
64,16,64,32,5,2,SGD,0.8524815602024759,0.33816136203492964,0.8577144286220567,0.3278409693800947,17490
64,16,64,32,5,3,SGD,0.8462932866459296,0.3538166099502856,0.8517129282469629,0.3327881590623681,25714
64,16,64,32,5,1,Nadam,0.9005500687362403,0.231212516102564,0.8882220555436883,0.270286213296388,9234
64,16,64,32,5,2,Nadam,0.9006750843631937,0.2315279530471437,0.8889722430756701,0.2691444612072539,17490
64,16,64,32,5,3,Nadam,0.9013626703114372,0.2287523831922064,0.8922230557788459,0.2961489118488469,25714
128,16,64,32,5,1,RMSprop,0.8968621077411159,0.2385410086607721,0.8939734933882483,0.2690075355027431,10450
128,16,64,32,5,2,RMSprop,0.8937367170747332,0.25259227827535985,0.8862215554037521,0.2821138259968957,21778
128,16,64,32,5,3,RMSprop,0.8956119515013883,0.2502019033199221,0.8889722430756701,0.2742584155079245,27954
128,16,64,32,5,1,Adam,0.8969871233904239,0.23213433306596695,0.8892223056062039,0.2685885838521484,10450
128,16,64,32,5,2,Adam,0.8975496936893594,0.2384063377990389,0.8904726181694436,0.2713272436376392,21778
128,16,64,32,5,3,Adam,0.8976122015251906,0.2389179448389772,0.8922230557788459,0.2631095820559535,27954
128,16,64,32,5,1,SGD,0.8612326540817602,0.3171377358318925,0.8639659915127793,0.3150592332304821,10450
128,16,64,32,5,2,SGD,0.8549193649280666,0.3312985515174217,0.8542135534181569,0.3315648166395241,21778
128,16,64,32,5,3,SGD,0.8366045755793979,0.3683002743665569,0.8454613653711451,0.3534193000858442,27954
128,16,64,32,5,1,Nadam,0.9026128265884223,0.22442412016914925,0.8869717429506389,0.2872838840935641,10450
128,16,64,32,5,2,Nadam,0.9009251156394548,0.2322629456407041,0.8877219304975256,0.2676284648338298,21778
128,16,64,32,5,3,Nadam,0.8981747718241263,0.2372154928804383,0.8919729932781219,0.265999880946556,27954
16,16,64,64,5,1,RMSprop,0.8946118264559553,0.24384455549924106,0.8839709927630921,0.2795052803749143,8322
16,16,64,64,5,2,RMSprop,0.8937367170896362,0.24855570798032595,0.8852213053561414,0.28344330717009525,14274
16,16,64,64,5,3,RMSprop,0.8945493186424786,0.2512006066769365,0.8779694923879982,0.27708004162024785,34818
16,16,64,64,5,1,Adam,0.902362795327064,0.23047468546186034,0.8812203051060788,0.28245730048628204,8322
16,16,64,64,5,2,Adam,0.9006125765571685,0.2323536147095812,0.8934733683718953,0.2670293289196435,14274
16,16,64,64,5,3,Adam,0.9003000375121396,0.23780232488527825,0.8902225556538146,0.2708690023796354,34818
16,16,64,64,5,1,SGD,0.8629828728367529,0.3134539660524168,0.8662165541683444,0.31034493420266546,8322
16,16,64,64,5,2,SGD,0.8572321540192525,0.3273256872632173,0.8627156789346349,0.3162020475946685,14274
16,16,64,64,5,3,SGD,0.8420427553518696,0.3594706348850364,0.8397099275116803,0.363747983738672,34818
16,16,64,64,5,1,Nadam,0.9058007250906364,0.22057297400425102,0.8882220555436883,0.2799852649385734,8322
16,16,64,64,5,2,Nadam,0.9044255532016008,0.22466994069981447,0.8937234308726193,0.2650466458175623,14274
16,16,64,64,5,3,Nadam,0.8987373421454165,0.23424232735762315,0.894723680935135,0.2570148030350464,34818
32,16,64,64,5,1,RMSprop,0.8996749593699213,0.2345487938972395,0.8902225556538146,0.2713658994780567,8626
32,16,64,64,5,2,RMSprop,0.8984873108915097,0.2435104015782421,0.8929732433406374,0.2671460002906682,15346
32,16,64,64,5,3,RMSprop,0.8959244905687717,0.2473404305378248,0.8984746186695686,0.2581002471573086,35890
32,16,64,64,5,1,Adam,0.8991123890262765,0.2304641608149279,0.878219554903627,0.2917798616180243,8626
32,16,64,64,5,2,Adam,0.901425178124914,0.23316192148379766,0.8839709927630921,0.2849181549910993,15346
32,16,64,64,5,3,Adam,0.8988623577947243,0.2378085897444881,0.8859714928881232,0.2636973411776358,35890
32,16,64,64,5,1,SGD,0.866233279159895,0.3086848654014079,0.867466866746489,0.3132789624530275,8626
32,16,64,64,5,2,SGD,0.8568571071234893,0.32564206596672096,0.8614653663713951,0.3317599016097105,15346
32,16,64,64,5,3,SGD,0.8397299662532323,0.3729998635707729,0.8462115529180319,0.35690889264023523,35890
32,16,64,64,5,1,Nadam,0.90180022503558,0.22353313528425114,0.8859714928881232,0.2686052786563152,8626
32,16,64,64,5,2,Nadam,0.9010501312440538,0.23237617680103664,0.8879719930280593,0.27595573861201306,15346
32,16,64,64,5,3,Nadam,0.8999874984522077,0.2330767118772193,0.8834708677318341,0.3178993459007507,35890
64,16,64,64,5,1,RMSprop,0.8998624828178028,0.23485978653323564,0.8907226806999773,0.2743699628786165,9234
64,16,64,64,5,2,RMSprop,0.8962370296063491,0.24611839452267795,0.8829707427005763,0.3000824918044034,17490
64,16,64,64,5,3,RMSprop,0.8979247405702195,0.2467182172281412,0.881220305076269,0.29980699351897205,38034
64,16,64,64,5,1,Adam,0.902675334416802,0.2261825929551754,0.8907226806850724,0.2636407578094329,9234
64,16,64,64,5,2,Adam,0.90180022503558,0.2287681990004224,0.8899724931381857,0.27749098522509896,17490
64,16,64,64,5,3,Adam,0.9004875609525697,0.23789767482915156,0.8922230557937507,0.2571337696879349,38034
64,16,64,64,5,1,SGD,0.8569821227578942,0.3264021827274746,0.8594648662463639,0.3232299944748727,9234
64,16,64,64,5,2,SGD,0.8512314039329422,0.3412626751222705,0.8509627407000762,0.3287489979184845,17490
64,16,64,64,5,3,SGD,0.8474184272885099,0.34571485568812704,0.8447111778242584,0.35933313052425925,38034
64,16,64,64,5,1,Nadam,0.900612576579523,0.22325599744612312,0.8884721180444123,0.2690925139632932,9234
64,16,64,64,5,2,Nadam,0.9019252406327274,0.2307385181930605,0.8774693673716453,0.2981088100283943,17490
64,16,64,64,5,3,Nadam,0.9017377172146518,0.2286554644898871,0.8864716179342859,0.2681418200244484,38034
128,16,64,64,5,1,RMSprop,0.8968621077411159,0.2377758008258047,0.8854713678568654,0.28486995959049405,10450
128,16,64,64,5,2,RMSprop,0.8923615452006006,0.2537337751698868,0.8912228057163303,0.2680698883819652,21778
128,16,64,64,5,3,RMSprop,0.8980497562195274,0.24385701644160196,0.8879719930131544,0.28416539275160313,42322
